card_id,client_id,account_id,card_number_masked,card_type,card_level,issue_date,expiry_date,card_status
1626,1331,2765,4101********8265,visa,platinum,2023-11-25,2026-11-24,active
1627,362,629,4393********7600,visa,platinum,2023-06-07,2026-06-06,active
1628,890,335,4672********2416,mastercard,classic,2024-08-07,2027-08-07,expired
1629,277,391,4945********2479,mastercard,platinum,2025-06-25,2028-06-24,expired
1630,769,2310,4153********5831,visa,gold,2023-09-26,2026-09-25,active
1631,1924,1110,4841********6568,mastercard,gold,2024-03-28,2027-03-28,expired
1632,164,1738,4561********1383,mastercard,classic,2026-03-23,2029-03-22,active
1633,1866,2699,4136********8539,visa,classic,2024-02-04,2027-02-03,blocked
1634,1988,711,4121********8377,visa,classic,2024-08-08,2027-08-08,active
1635,951,1040,4233********8725,visa,classic,2024-04-08,2027-04-08,blocked
1636,873,2715,4323********5468,mastercard,classic,2025-09-09,2028-09-08,expired
1637,1087,1851,4287********8635,mastercard,platinum,2023-07-05,2026-07-04,active
1638,1730,2596,4720********5251,visa,platinum,2023-11-03,2026-11-02,blocked
1639,210,1562,4430********9133,mastercard,gold,2023-06-23,2026-06-22,active
1640,1816,2758,4607********9598,visa,platinum,2024-11-21,2027-11-21,expired
1641,391,1595,4639********1651,mastercard,platinum,2023-11-02,2026-11-01,active
1642,1487,2751,4473********9424,visa,gold,2024-04-06,2027-04-06,expired
1643,1006,1113,4066********6249,mastercard,platinum,2023-10-07,2026-10-06,active
1644,1839,466,4571********5956,mastercard,platinum,2025-01-25,2028-01-25,expired
1645,570,1561,4780********7399,visa,gold,2024-08-29,2027-08-29,expired
1646,1316,1224,4215********9282,mastercard,platinum,2025-01-09,2028-01-09,expired
1647,799,1954,4453********7734,visa,platinum,2023-09-14,2026-09-13,active
1648,1406,2967,4881********3548,visa,platinum,2025-08-14,2028-08-13,blocked
1649,482,2349,4408********2298,visa,classic,2023-11-22,2026-11-21,expired
1650,612,1509,4408********2782,visa,classic,2023-05-28,2026-05-27,expired
1651,1074,1105,4028********6467,visa,platinum,2025-04-09,2028-04-08,expired
1652,199,1989,4102********3534,mastercard,platinum,2026-02-04,2029-02-03,active
1653,1267,339,4523********3192,visa,platinum,2025-02-07,2028-02-07,blocked
1654,1290,216,4007********7582,mastercard,platinum,2023-09-02,2026-09-01,expired
1655,1548,1616,4037********2940,visa,gold,2023-12-18,2026-12-17,expired
1656,1682,1917,4135********4595,mastercard,classic,2025-05-10,2028-05-09,expired
1657,261,2515,4568********3358,mastercard,platinum,2025-11-25,2028-11-24,expired
1658,439,2805,4914********4784,visa,gold,2026-01-23,2029-01-22,expired
1659,1080,1593,4678********8154,mastercard,platinum,2023-07-23,2026-07-22,blocked
1660,1726,2241,4943********1757,visa,platinum,2025-09-24,2028-09-23,active
1661,370,1685,4045********7893,mastercard,gold,2025-10-28,2028-10-27,blocked
1662,505,2523,4523********7779,visa,classic,2023-10-11,2026-10-10,active
1663,1776,817,4362********8308,visa,gold,2025-06-19,2028-06-18,blocked
1664,95,1068,4241********2663,visa,platinum,2026-04-11,2029-04-10,active
1665,308,2004,4102********6290,mastercard,gold,2023-08-09,2026-08-08,active
1666,2000,275,4697********6214,mastercard,platinum,2024-12-19,2027-12-19,active
1667,1933,2245,4366********3080,visa,platinum,2025-08-23,2028-08-22,blocked
1668,1702,866,4632********4647,mastercard,platinum,2024-05-07,2027-05-07,active
1669,1523,102,4269********1732,mastercard,gold,2023-07-24,2026-07-23,expired
1670,534,1502,4550********4428,visa,classic,2026-01-14,2029-01-13,active
1671,1243,2150,4065********6055,mastercard,classic,2024-12-06,2027-12-06,active
1672,1436,172,4770********3496,visa,platinum,2025-12-01,2028-11-30,active
1673,1039,108,4871********1806,visa,gold,2025-05-21,2028-05-20,expired
1674,213,1863,4454********2865,mastercard,platinum,2026-02-05,2029-02-04,blocked
1675,1162,1522,4838********9746,visa,platinum,2023-10-12,2026-10-11,active
1676,1583,2988,4596********8174,mastercard,platinum,2023-09-01,2026-08-31,blocked
1677,378,2203,4550********1875,visa,classic,2024-04-16,2027-04-16,active
1678,245,2055,4823********5374,mastercard,gold,2023-12-15,2026-12-14,expired
1679,1106,1765,4298********5315,mastercard,gold,2023-07-27,2026-07-26,expired
1680,1914,2034,4829********5807,visa,classic,2025-05-27,2028-05-26,blocked
1681,721,1963,4743********8000,mastercard,classic,2023-12-16,2026-12-15,active
1682,898,2251,4442********4570,visa,platinum,2025-03-05,2028-03-04,active
1683,1295,2341,4491********4582,mastercard,platinum,2024-05-11,2027-05-11,active
1684,448,2576,4889********2950,mastercard,platinum,2023-05-21,2026-05-20,blocked
1685,687,1925,4374********8422,visa,platinum,2024-03-07,2027-03-07,active
1686,332,296,4678********8195,visa,classic,2025-12-21,2028-12-20,expired
1687,1676,713,4402********4414,visa,classic,2025-03-05,2028-03-04,expired
1688,468,73,4849********2453,mastercard,platinum,2025-11-14,2028-11-13,active
1689,1750,1953,4943********5985,visa,classic,2025-06-30,2028-06-29,active
1690,615,2270,4179********5916,visa,gold,2025-11-23,2028-11-22,active
1691,1649,2562,4070********6684,mastercard,platinum,2023-08-03,2026-08-02,active
1692,1368,2886,4597********8091,mastercard,classic,2025-10-15,2028-10-14,blocked
1693,319,482,4932********4396,mastercard,gold,2024-05-31,2027-05-31,blocked
1694,1728,2219,4866********8715,mastercard,gold,2023-12-29,2026-12-28,active
1695,1654,1531,4744********3004,mastercard,platinum,2024-07-06,2027-07-06,expired
1696,1064,2116,4365********9925,mastercard,platinum,2025-03-22,2028-03-21,active
1697,1417,1515,4943********8979,mastercard,platinum,2024-08-16,2027-08-16,expired
1698,1775,2961,4117********7958,visa,gold,2025-04-07,2028-04-06,active
1699,687,1491,4344********1215,visa,classic,2024-11-13,2027-11-13,active
1700,1465,1172,4525********2540,mastercard,platinum,2026-03-05,2029-03-04,expired
1701,517,2453,4073********5696,visa,classic,2023-08-17,2026-08-16,active
1702,1544,2430,4857********5480,mastercard,gold,2024-09-13,2027-09-13,active
1703,728,2074,4722********5180,visa,platinum,2023-08-28,2026-08-27,blocked
1704,505,2217,4830********8368,mastercard,classic,2025-06-25,2028-06-24,active
1705,1929,2272,4605********3054,mastercard,gold,2025-12-06,2028-12-05,active
1706,1341,406,4994********4297,visa,classic,2024-04-01,2027-04-01,blocked
1707,204,758,4984********6699,visa,platinum,2025-01-31,2028-01-31,expired
1708,1382,1957,4393********4066,visa,platinum,2024-08-08,2027-08-08,active
1709,198,2185,4425********7178,mastercard,gold,2023-10-17,2026-10-16,active
1710,698,1952,4614********7185,mastercard,gold,2026-01-30,2029-01-29,blocked
1711,1166,98,4975********2277,visa,classic,2024-01-25,2027-01-24,active
1712,106,1334,4764********7457,visa,gold,2025-11-22,2028-11-21,active
1713,140,2390,4830********1525,visa,classic,2024-06-23,2027-06-23,active
1714,644,744,4696********4607,mastercard,platinum,2024-04-04,2027-04-04,expired
1715,1229,807,4557********1649,visa,classic,2025-01-29,2028-01-29,blocked
1716,1696,2770,4995********7936,visa,gold,2024-07-07,2027-07-07,blocked
1717,692,1897,4366********1264,visa,gold,2024-10-08,2027-10-08,blocked
1718,393,2500,4629********2182,mastercard,classic,2026-02-03,2029-02-02,active
1719,1605,1536,4282********7612,visa,gold,2025-08-11,2028-08-10,active
1720,45,2051,4027********3690,visa,classic,2025-05-14,2028-05-13,active
1721,1413,2011,4064********8502,mastercard,gold,2025-09-30,2028-09-29,active
1722,542,149,4444********6032,visa,gold,2024-07-03,2027-07-03,active
1723,504,2555,4112********7287,visa,gold,2025-02-08,2028-02-08,active
1724,1990,2054,4388********4574,visa,platinum,2024-08-28,2027-08-28,expired
1725,709,1903,4801********6844,mastercard,platinum,2025-06-10,2028-06-09,active
1726,287,1316,4364********3587,visa,gold,2023-10-16,2026-10-15,blocked
1727,1246,693,4384********5304,visa,gold,2025-02-21,2028-02-21,expired
1728,431,819,4046********1431,visa,platinum,2025-10-17,2028-10-16,active
1729,1466,1729,4002********3931,mastercard,gold,2023-06-20,2026-06-19,active
1730,739,1387,4746********4412,mastercard,gold,2025-03-02,2028-03-01,active
1731,1528,2282,4896********7542,mastercard,classic,2023-09-01,2026-08-31,active
1732,1413,2734,4546********9780,visa,platinum,2023-09-03,2026-09-02,active
1733,998,1600,4307********8681,visa,classic,2023-09-21,2026-09-20,active
1734,81,2611,4258********6917,mastercard,gold,2023-07-21,2026-07-20,active
1735,1029,2458,4382********8900,mastercard,platinum,2026-01-03,2029-01-02,active
1736,295,702,4152********6858,visa,classic,2026-02-22,2029-02-21,active
1737,1548,1879,4713********8503,mastercard,platinum,2024-10-10,2027-10-10,active
1738,1111,2657,4218********2040,visa,platinum,2024-03-16,2027-03-16,active
1739,937,922,4296********1228,mastercard,gold,2024-03-05,2027-03-05,active
1740,175,1425,4451********9119,mastercard,gold,2025-12-29,2028-12-28,active
1741,692,1709,4526********4183,visa,platinum,2024-12-09,2027-12-09,expired
1742,39,906,4823********7127,visa,classic,2025-04-13,2028-04-12,active
1743,1276,455,4740********9780,mastercard,classic,2025-09-17,2028-09-16,active
1744,1654,2186,4319********4377,visa,gold,2023-12-31,2026-12-30,active
1745,1330,2305,4960********2063,mastercard,classic,2024-03-15,2027-03-15,blocked
1746,1592,1772,4492********9763,mastercard,classic,2023-06-16,2026-06-15,active
1747,1627,168,4967********1242,mastercard,platinum,2023-09-18,2026-09-17,active
1748,1415,731,4561********8472,visa,classic,2025-06-26,2028-06-25,expired
1749,46,2189,4687********7641,mastercard,gold,2024-09-11,2027-09-11,active
1750,883,1311,4131********6417,mastercard,classic,2023-04-27,2026-04-26,blocked
1751,1165,27,4657********9977,visa,classic,2023-06-12,2026-06-11,blocked
1752,1599,2060,4841********4242,visa,platinum,2026-01-21,2029-01-20,active
1753,357,1653,4381********5313,visa,platinum,2025-01-01,2028-01-01,active
1754,420,1623,4012********7623,visa,classic,2024-10-03,2027-10-03,active
1755,1575,588,4199********1888,visa,platinum,2026-02-26,2029-02-25,blocked
1756,1111,2017,4895********6492,mastercard,platinum,2025-03-11,2028-03-10,active
1757,1272,998,4691********6348,visa,classic,2024-07-22,2027-07-22,active
1758,398,1177,4758********2565,visa,gold,2023-12-28,2026-12-27,active
1759,54,1701,4027********7614,mastercard,gold,2023-09-06,2026-09-05,active
1760,1921,1041,4105********6161,visa,gold,2023-09-12,2026-09-11,active
1761,334,34,4756********3321,visa,classic,2024-04-02,2027-04-02,blocked
1762,772,1810,4434********5093,visa,platinum,2026-02-22,2029-02-21,expired
1763,101,2627,4144********3109,visa,classic,2026-01-24,2029-01-23,active
1764,680,1380,4038********1516,mastercard,classic,2025-10-19,2028-10-18,expired
1765,1326,42,4133********4017,visa,classic,2024-08-29,2027-08-29,active
1766,995,1792,4386********3291,visa,classic,2023-08-23,2026-08-22,expired
1767,712,2190,4775********1759,visa,classic,2024-06-29,2027-06-29,active
1768,1009,2607,4262********9752,mastercard,classic,2026-01-21,2029-01-20,active
1769,187,1973,4589********2655,visa,classic,2024-08-10,2027-08-10,active
1770,694,2290,4372********3974,mastercard,classic,2025-11-30,2028-11-29,active
1771,1089,1926,4162********4985,mastercard,gold,2026-02-25,2029-02-24,blocked
1772,103,610,4695********5641,mastercard,classic,2023-07-04,2026-07-03,active
1773,1357,1133,4311********4042,mastercard,gold,2024-07-07,2027-07-07,active
1774,408,29,4624********8253,mastercard,classic,2026-04-13,2029-04-12,active
1775,341,442,4270********9388,mastercard,gold,2023-06-17,2026-06-16,active
1776,679,2356,4274********3848,visa,platinum,2024-02-09,2027-02-08,expired
1777,398,2799,4973********6842,visa,gold,2024-04-27,2027-04-27,blocked
1778,1790,494,4651********8758,visa,gold,2024-12-15,2027-12-15,expired
1779,257,1259,4563********6906,visa,platinum,2025-05-07,2028-05-06,blocked
1780,274,1302,4850********4801,mastercard,gold,2025-07-19,2028-07-18,active
1781,1224,2366,4342********3909,mastercard,gold,2024-11-16,2027-11-16,active
1782,3,1383,4833********6447,visa,gold,2025-04-07,2028-04-06,blocked
1783,613,1305,4782********7391,visa,gold,2025-08-31,2028-08-30,active
1784,1157,237,4893********9370,visa,platinum,2025-09-17,2028-09-16,blocked
1785,961,552,4426********5917,visa,gold,2024-02-08,2027-02-07,blocked
1786,1607,521,4801********7053,visa,classic,2023-09-19,2026-09-18,blocked
1787,623,2447,4869********7076,visa,gold,2024-04-30,2027-04-30,blocked
1788,299,1233,4796********5436,mastercard,gold,2026-01-04,2029-01-03,active
1789,1050,1139,4682********4822,mastercard,classic,2025-07-04,2028-07-03,expired
1790,721,721,4594********7680,visa,platinum,2025-07-19,2028-07-18,expired
1791,720,736,4564********6555,visa,classic,2024-11-03,2027-11-03,active
1792,1535,2654,4207********7361,mastercard,platinum,2024-03-07,2027-03-07,active
1793,838,1751,4304********2691,mastercard,gold,2024-05-15,2027-05-15,active
1794,1784,59,4160********8498,mastercard,classic,2024-10-24,2027-10-24,expired
1795,1101,632,4953********4679,mastercard,gold,2024-12-25,2027-12-25,active
1796,302,1182,4962********5695,mastercard,platinum,2026-04-11,2029-04-10,active
1797,1297,2204,4512********8031,visa,platinum,2024-03-09,2027-03-09,expired
1798,8,593,4026********7765,visa,gold,2023-08-17,2026-08-16,expired
1799,1391,1304,4150********5850,mastercard,platinum,2024-07-22,2027-07-22,active
1800,1087,1388,4630********9951,visa,gold,2025-12-17,2028-12-16,active
1801,1412,2616,4362********4679,visa,classic,2024-10-14,2027-10-14,blocked
1802,852,2631,4918********9442,visa,platinum,2024-07-21,2027-07-21,blocked
1803,1646,1846,4090********1478,visa,classic,2026-02-24,2029-02-23,blocked
1804,1081,940,4825********4411,mastercard,classic,2024-08-22,2027-08-22,blocked
1805,552,2789,4060********8725,visa,classic,2026-03-23,2029-03-22,active
1806,1332,1250,4280********9786,mastercard,gold,2026-02-25,2029-02-24,expired
1807,1253,905,4925********1312,visa,gold,2024-05-03,2027-05-03,active
1808,893,2544,4587********4407,visa,classic,2023-10-28,2026-10-27,active
1809,226,1280,4292********7524,visa,platinum,2025-10-27,2028-10-26,active
1810,444,2403,4801********8242,mastercard,classic,2023-08-01,2026-07-31,active
1811,1091,2960,4657********5554,visa,platinum,2024-09-14,2027-09-14,expired
1812,1758,2127,4851********3694,mastercard,platinum,2024-12-03,2027-12-03,active
1813,655,2388,4352********7643,visa,classic,2023-12-12,2026-12-11,expired
1814,1215,2043,4111********8536,visa,platinum,2023-11-09,2026-11-08,expired
1815,136,1143,4881********5924,visa,classic,2023-07-18,2026-07-17,blocked
1816,1538,2382,4840********5296,visa,platinum,2024-06-12,2027-06-12,active
1817,1199,707,4185********7776,mastercard,platinum,2024-12-03,2027-12-03,active
1818,950,2642,4580********8539,visa,platinum,2023-08-20,2026-08-19,blocked
1819,1379,1023,4462********1419,mastercard,platinum,2024-07-17,2027-07-17,expired
1820,672,746,4229********4579,mastercard,classic,2024-06-01,2027-06-01,expired
1821,99,1547,4113********1538,visa,gold,2025-11-06,2028-11-05,active
1822,1666,2358,4173********6732,visa,classic,2024-06-24,2027-06-24,blocked
1823,276,2047,4794********5045,mastercard,platinum,2024-03-14,2027-03-14,expired
1824,1763,514,4034********2332,visa,classic,2026-03-14,2029-03-13,active
1825,1473,82,4278********5454,visa,gold,2024-11-20,2027-11-20,blocked
1826,189,2662,4853********8897,visa,platinum,2024-04-30,2027-04-30,active
1827,943,1309,4546********2644,mastercard,classic,2025-07-19,2028-07-18,expired
1828,962,2496,4558********5346,visa,platinum,2025-01-28,2028-01-28,active
1829,207,915,4977********2165,mastercard,gold,2026-01-23,2029-01-22,expired
1830,1530,1405,4221********1617,visa,gold,2023-07-01,2026-06-30,expired
1831,218,1648,4093********2699,mastercard,classic,2024-03-04,2027-03-04,active
1832,1897,2761,4592********2360,visa,classic,2025-04-07,2028-04-06,active
1833,1676,1109,4671********3646,visa,classic,2024-06-08,2027-06-08,expired
1834,1902,151,4575********7835,mastercard,classic,2026-04-07,2029-04-06,blocked
1835,1164,2727,4937********9917,visa,platinum,2025-07-21,2028-07-20,active
1836,174,775,4897********1648,visa,gold,2024-12-20,2027-12-20,active
1837,944,330,4124********4286,mastercard,platinum,2024-08-10,2027-08-10,active
1838,1059,7,4309********5278,visa,classic,2025-05-27,2028-05-26,active
1839,1108,944,4326********4235,visa,gold,2024-03-19,2027-03-19,active
1840,1234,823,4712********8832,visa,gold,2025-10-04,2028-10-03,expired
1841,1233,735,4102********4365,mastercard,classic,2023-11-09,2026-11-08,active
1842,476,910,4331********8873,visa,platinum,2024-05-21,2027-05-21,active
1843,120,469,4809********9118,visa,classic,2023-11-11,2026-11-10,active
1844,1264,182,4801********2601,mastercard,classic,2025-12-06,2028-12-05,active
1845,1404,165,4310********8601,visa,classic,2025-03-22,2028-03-21,expired
1846,1237,1524,4568********2446,mastercard,classic,2023-05-05,2026-05-04,active
1847,1780,452,4135********9742,mastercard,platinum,2023-05-11,2026-05-10,active
1848,1076,491,4324********3239,mastercard,platinum,2023-09-18,2026-09-17,active
1849,404,2005,4791********4491,mastercard,gold,2023-07-21,2026-07-20,expired
1850,138,1144,4377********9042,mastercard,gold,2023-12-08,2026-12-07,blocked
1851,315,1312,4192********2175,visa,platinum,2023-11-08,2026-11-07,active
1852,1358,2243,4038********9180,mastercard,platinum,2026-01-26,2029-01-25,active
1853,1654,1112,4673********7208,visa,platinum,2025-11-13,2028-11-12,active
