account_id,client_id,account_number,account_type,currency,balance,status,opened_at
1931,607,RU34DPFT4099375137684,debit,EUR,1336910.36,active,2025-09-08 19:36:04
1932,855,RU28QDJX1967991845192,debit,USD,1623838.12,active,2025-12-10 14:15:01
1933,229,RU29AQXI9653851940568,savings,EUR,184025.14,blocked,2025-07-28 18:33:27
1934,359,RU43JYVL9340107528799,debit,EUR,473768.3,active,2025-12-25 00:25:50
1935,1011,RU84PFEK7502259312272,savings,USD,1727586.02,blocked,2026-01-15 19:03:32
1936,1265,RU23LIJV9550307958254,debit,EUR,4102607.72,closed,2025-10-18 05:58:07
1937,84,RU98ZNPO2396778390751,debit,USD,1864603.85,active,2025-12-15 20:46:29
1938,1483,RU33NGRA6626794099073,credit,KZT,1910183.06,active,2025-09-01 09:27:31
1939,1900,RU71OXEF9176480361454,credit,EUR,1510627.89,blocked,2025-05-01 21:49:03
1940,377,RU25IAVW2919565058484,credit,USD,3608248.2,active,2026-03-14 05:13:36
1941,1869,RU34CUIS2283560229351,savings,KZT,3968430.33,closed,2025-08-02 13:39:31
1942,621,RU87CVPY4863693805846,credit,EUR,2696248.98,active,2026-01-17 20:08:02
1943,1637,RU87BPAV4351759317261,debit,USD,2867106.74,active,2026-02-12 15:36:14
1944,1916,RU79BRVI5631479612650,savings,USD,3734602.09,active,2025-08-08 17:39:11
1945,1028,RU43QRWT9755853799788,credit,KZT,3023508.22,active,2026-01-11 14:32:51
1946,584,RU77CNWN8096511988874,savings,KZT,2036506.78,active,2026-02-20 22:25:41
1947,849,RU41UJWP3217785457477,credit,KZT,1374568.53,blocked,2025-12-11 21:00:49
1948,1619,RU73AMBQ5588348564327,credit,USD,486641.34,active,2025-04-30 05:38:25
1949,1453,RU60WLJC1565277015626,savings,KZT,319548.57,active,2026-01-31 00:10:07
1950,1459,RU06MYTS8180527920085,credit,USD,2939982.91,closed,2025-08-28 21:22:46
1951,1109,RU24IMHD6460664932375,savings,USD,4649433.61,active,2025-09-03 09:43:15
1952,698,RU59KWRG8833314932548,savings,USD,4113320.88,active,2025-10-19 14:51:06
1953,1750,RU24KSVF8206665347971,credit,USD,1053976.34,active,2026-01-09 13:52:20
1954,799,RU21BSAA2810003266617,savings,USD,162300.28,closed,2025-05-23 17:52:23
1955,1294,RU12RAQW8644991627765,savings,EUR,4924751.05,active,2025-07-12 19:42:21
1956,1532,RU22AEXT4250122915353,credit,USD,1520859.62,active,2025-10-15 13:27:57
1957,1382,RU29OKSF7197661624293,savings,KZT,780346.59,closed,2025-06-26 23:15:53
1958,1279,RU74GQAD0701774460834,savings,EUR,2158222.43,active,2026-02-09 00:38:10
1959,1994,RU47RMIS1750783123315,savings,EUR,3720516.04,active,2025-09-15 23:05:31
1960,1887,RU98VHIT7621741037514,credit,KZT,1892765.79,active,2025-05-30 21:06:21
1961,811,RU35DMIR6689823973278,debit,KZT,4960662.4,closed,2025-08-13 14:06:59
1962,366,RU10MBFZ8496355501219,debit,EUR,4894503.61,closed,2025-09-28 20:50:07
1963,721,RU42VZSZ1499525359530,debit,USD,4502394.07,active,2025-08-25 06:14:41
1964,1578,RU19CYSM5497059445991,savings,EUR,529088.25,active,2025-11-04 07:00:26
1965,1097,RU65IKEY1020388707136,credit,USD,1126270.96,blocked,2025-11-01 09:22:06
1966,1550,RU95AJEC2100468797521,savings,USD,4130866.04,blocked,2025-06-23 04:14:04
1967,1893,RU72BBQJ8654255686222,debit,USD,1442750.64,closed,2026-03-11 12:06:11
1968,685,RU37TBXU5441710567392,savings,EUR,862181.07,active,2025-09-19 02:18:05
1969,1189,RU57TGWZ6907064872358,credit,USD,4871262.71,blocked,2025-07-05 13:37:50
1970,1304,RU39YYYX3895175204770,debit,EUR,1121738.87,closed,2025-12-19 23:15:52
1971,1031,RU22BJQG0762732553827,debit,EUR,2853352.94,blocked,2025-05-02 02:00:48
1972,666,RU91XJGR3262250634837,credit,KZT,833127.9,blocked,2026-01-13 23:54:52
1973,187,RU17HXVX2301464675038,savings,KZT,3715083.91,blocked,2025-11-23 14:44:10
1974,1048,RU29BZTK4185203971010,debit,KZT,2289386.72,active,2025-06-30 06:16:24
1975,968,RU48IYIG3050980993409,credit,KZT,1614298.28,active,2025-05-18 09:17:16
1976,1832,RU86NWAB8768486558422,debit,KZT,2888433.64,blocked,2025-07-27 09:11:30
1977,1401,RU08LFOO6857556442927,credit,USD,4948576.93,active,2025-10-19 09:48:22
1978,1025,RU74PKAC9325267494222,credit,KZT,4018631.18,active,2026-03-27 21:36:51
1979,1885,RU06CNMB9523814987142,debit,KZT,2311598.95,active,2025-04-25 21:20:44
1980,1534,RU38XAXW3577793124049,debit,EUR,3384685.01,closed,2025-10-22 19:51:22
1981,1766,RU81HQMW3623175533734,savings,KZT,3915430.62,active,2026-04-01 06:40:22
1982,1467,RU70POUN3065858276546,credit,KZT,3579258.47,closed,2025-12-30 12:29:54
1983,1094,RU55TSCL8973037858144,credit,KZT,2193167.08,active,2025-08-14 23:48:08
1984,1663,RU82UESQ3687619075056,savings,EUR,3844038.82,active,2025-09-25 08:08:26
1985,1468,RU88CDWL5510749818869,credit,EUR,3248499.39,blocked,2026-02-23 00:30:28
1986,255,RU93MDCL8890171872970,debit,KZT,4235504.84,closed,2026-02-09 21:02:35
1987,1622,RU29CXFN8315624206051,debit,EUR,845598.38,blocked,2026-01-03 04:33:25
1988,696,RU21YDMT7690543526821,debit,KZT,3977969.94,active,2025-08-03 22:34:44
1989,199,RU44TJWO1902327107325,savings,EUR,3468886.57,blocked,2026-04-07 10:17:46
1990,1453,RU18OLTE1230348990564,savings,KZT,3785145.91,active,2025-08-15 21:30:36
1991,1412,RU53ZGCO2104631186701,savings,USD,3937082.37,active,2025-11-29 21:29:13
1992,564,RU56SRPR3505445931813,credit,KZT,3806852.37,active,2025-11-11 20:31:26
1993,591,RU54DELJ7099734135054,debit,KZT,4400972.8,closed,2025-09-11 02:01:24
1994,1462,RU60WAON4718629436813,savings,USD,4724014.76,active,2025-11-29 15:58:34
1995,1299,RU87CJKH9480720784584,savings,USD,3565681.11,active,2025-06-22 04:41:08
1996,1524,RU73KRJB2227760218066,credit,KZT,733484.17,active,2026-03-22 21:01:29
1997,787,RU88PEKF7934445190677,savings,EUR,1140362.23,active,2025-12-05 17:17:22
1998,621,RU77JUEC0830634437108,debit,EUR,61321.52,active,2026-01-28 06:41:40
1999,1042,RU46IFKO5423735349724,credit,EUR,2029817.32,closed,2026-04-07 17:50:02
2000,349,RU84QNQT8322535022774,savings,EUR,780228.41,closed,2025-08-23 06:38:30
2001,1072,RU55UMUS0338471370587,savings,USD,4327178.03,blocked,2025-12-31 00:29:44
2002,347,RU87VWPX5222120040234,credit,USD,877761.39,blocked,2025-04-28 17:50:45
2003,1370,RU26EBGH8738453500215,debit,USD,1124901.05,active,2025-07-19 07:54:33
2004,308,RU07VXNH8366694365869,savings,EUR,3890293.78,active,2025-12-31 15:35:47
2005,404,RU94JTCT9785134455329,savings,USD,2297149.24,active,2026-03-15 10:20:34
2006,1529,RU65MPPG7594283188861,credit,KZT,3707147.93,active,2026-01-06 04:23:32
2007,68,RU67MNMH3428091154168,savings,EUR,495101.26,active,2025-11-06 06:39:11
2008,138,RU54FJTZ7705491140654,savings,EUR,4808319.24,closed,2026-03-28 02:33:20
2009,163,RU27PMLD2674907535138,debit,USD,2833944.1,active,2025-07-27 05:53:08
2010,525,RU64HILN2933495651582,credit,KZT,3448805.49,active,2025-07-20 21:28:15
2011,1413,RU89EWGB9476059676561,credit,USD,887975.94,closed,2025-08-04 10:16:56
2012,1131,RU05FISR3344146796938,savings,KZT,3715809.14,active,2026-04-10 03:02:04
2013,1850,RU54SELV2914937352908,debit,EUR,1514501.51,active,2025-07-20 14:26:46
2014,500,RU36HCYX1686744786873,credit,EUR,2386934.24,active,2025-11-17 17:46:22
2015,1806,RU27EAOC8116944182697,debit,USD,3950290.62,active,2025-07-08 12:00:36
2016,980,RU17VCQW7015398740541,debit,USD,417847.66,active,2025-06-01 00:05:58
2017,1111,RU47SCSZ9949851174261,credit,KZT,2991870.56,active,2025-11-30 07:43:19
2018,20,RU03JEEO4045122858937,credit,USD,4305834.38,active,2026-01-27 19:54:07
2019,1816,RU33ARDB3574318910049,savings,EUR,974799.02,closed,2026-02-10 15:21:36
2020,935,RU20FIMB1285499726315,debit,USD,3773046.69,closed,2025-08-06 08:41:53
2021,1009,RU23BQCA8667042957903,credit,KZT,1643868.36,blocked,2025-11-08 21:52:55
2022,582,RU31KIVB6428235984887,credit,USD,1321735.32,closed,2025-07-28 22:14:30
2023,699,RU80MTVC8648412123496,savings,EUR,2806760.32,active,2025-12-22 07:12:06
2024,902,RU05BLTU3706272352643,debit,KZT,2438414.62,active,2026-04-05 03:58:27
2025,1996,RU21MCDH8870571629847,credit,USD,2479443.85,active,2025-05-18 16:14:49
2026,1558,RU30XLJQ7009646146994,savings,EUR,1523900.26,blocked,2025-09-03 04:53:00
2027,1307,RU30QHZZ8560166858677,credit,EUR,4112965.85,active,2026-02-19 16:03:15
2028,223,RU55QTKH2497539303619,debit,KZT,1536694.49,active,2025-08-25 11:57:09
2029,1570,RU38SSGE6038615742368,credit,USD,515482.67,active,2026-04-18 10:35:42
2030,1249,RU60GOXQ0371718658807,debit,EUR,3359764.29,active,2025-06-22 22:49:40
2031,394,RU21JMZD2046545656636,savings,KZT,4261934.06,closed,2026-01-05 12:58:55
2032,322,RU53XYGM3813922230421,savings,EUR,4905790.89,closed,2026-02-23 12:51:31
2033,854,RU98BHPT9820487937012,credit,USD,1144389.28,active,2025-10-23 12:22:35
2034,1914,RU27HGKY7937759012929,savings,USD,725787.65,active,2026-01-30 10:36:48
2035,725,RU35VTET2013370457408,credit,USD,2249089.67,blocked,2025-11-27 23:23:54
2036,806,RU28KBXP4911392823696,savings,KZT,3811351.5,blocked,2025-05-14 16:41:28
2037,1984,RU70XJTH8268313800338,savings,USD,3229317.78,active,2025-10-17 15:42:33
2038,1571,RU24GHNX7361404761945,savings,KZT,4092846.81,active,2025-07-13 05:33:56
2039,1356,RU52NCVX5818110699429,credit,USD,1474689.65,active,2025-05-02 09:53:34
2040,660,RU75FFHC9789589320108,savings,USD,1629099.98,closed,2026-02-04 05:19:33
2041,409,RU68TZQW1072322747830,debit,EUR,2515214.17,active,2025-06-03 16:57:32
2042,153,RU75CTYJ4108834442537,debit,KZT,1628089.7,blocked,2026-01-28 07:51:22
2043,1215,RU33JEIT4178584770239,savings,KZT,3906358.49,blocked,2026-01-15 07:57:29
2044,1966,RU58EQVU3109157191043,credit,USD,1249980.78,closed,2025-12-06 20:10:13
2045,769,RU87XSOY9234102425059,debit,KZT,281516.72,active,2025-08-08 10:07:33
2046,1102,RU69VMGD0626844187768,savings,USD,4618106.86,active,2025-10-23 11:03:51
2047,276,RU26TNCW7687296204297,credit,KZT,1623403.04,blocked,2026-03-09 08:19:16
2048,311,RU38LZWR1014100825923,debit,EUR,1494979.29,active,2025-11-27 09:52:59
2049,181,RU16BMLD1768251528800,savings,KZT,1639882.72,closed,2026-02-13 10:52:48
2050,1354,RU63JTNA5469050849517,savings,EUR,2655606.37,active,2026-01-16 00:26:53
2051,45,RU13XAIE0473087887526,debit,KZT,4353755.9,active,2026-03-20 15:45:49
2052,740,RU46HFFX8441333580210,savings,EUR,4423041.51,active,2025-08-25 23:36:55
2053,960,RU84GPXP0023358235062,debit,USD,1811656.77,active,2026-01-11 09:31:10
2054,1990,RU48OJVC5708832860416,credit,USD,1277533.53,active,2025-06-16 16:35:57
2055,245,RU97DJHK4349189245574,credit,USD,2137227.31,blocked,2026-02-27 03:59:30
2056,99,RU92UNUJ3330403058181,credit,KZT,4564998.03,closed,2025-09-15 06:13:19
2057,34,RU94LVQL3506292580994,credit,USD,4978276.67,closed,2026-03-28 06:53:32
2058,1635,RU62TCSU4373331293865,savings,EUR,2460555.34,closed,2025-08-30 19:59:16
2059,1300,RU67KMYR5022080538479,debit,EUR,378687.31,active,2025-11-26 00:50:04
2060,1599,RU20WEOT5132465183591,debit,EUR,791961.37,closed,2026-03-17 21:16:12
2061,1744,RU68INDU2014079834007,debit,EUR,4612561.91,closed,2025-12-31 17:14:58
2062,391,RU34OZCZ6010831734996,debit,EUR,2155302.7,active,2025-10-21 01:58:06
2063,925,RU72GFDL5339753175286,credit,KZT,3252568.05,active,2025-07-02 18:30:40
2064,1327,RU09DZFV2400025937581,credit,USD,2270781.35,blocked,2026-04-03 14:58:09
2065,44,RU04RHKB0228740897578,savings,EUR,1469775.12,closed,2026-03-10 20:46:59
2066,799,RU19XIEH5180264214928,debit,KZT,1126924.45,blocked,2025-06-20 15:54:10
2067,531,RU70WQJC6344779279693,debit,EUR,3373017.02,active,2025-11-15 23:10:59
2068,938,RU15TVEA5515704533043,credit,EUR,1002457.43,closed,2026-04-17 14:08:12
2069,727,RU46ITIR1598826874433,credit,EUR,763871.31,active,2025-07-12 06:35:29
2070,632,RU90VPGD4029030081039,debit,KZT,132096.23,closed,2026-03-17 06:20:51
2071,81,RU06CCDU4075597862163,debit,EUR,1743249.48,active,2025-08-28 09:20:48
2072,1783,RU65IQJX4305344755082,savings,KZT,3291177.05,active,2025-08-18 20:41:46
2073,335,RU79HREQ8816137195880,savings,USD,1165661.27,active,2026-02-17 03:58:08
2074,728,RU17PHZE7146355428468,debit,KZT,4388310.33,blocked,2025-06-10 00:39:28
2075,1709,RU71NGYU8720323832270,savings,KZT,2220318.36,active,2025-09-17 22:55:40
2076,101,RU49JTIH2740265585924,savings,USD,1996491.83,active,2026-02-16 15:16:40
2077,780,RU69LRBF3310818548051,credit,KZT,465166.24,active,2025-11-06 00:00:21
2078,1871,RU52IHVQ8273749099447,credit,EUR,2582964.42,active,2026-02-11 01:16:15
2079,430,RU09CRUY1324062146133,debit,USD,3703469.36,active,2026-02-08 08:44:12
2080,649,RU08LIOG3702555634814,savings,KZT,1052426.98,active,2026-02-27 19:46:58
2081,1039,RU42DULO7180749223966,savings,USD,1277167.4,active,2025-10-17 16:18:22
2082,34,RU79LERU5141908274574,debit,USD,4017254.95,blocked,2026-03-22 05:36:12
2083,205,RU70LNLS9250763373643,savings,USD,4728713.19,active,2025-10-08 19:44:58
2084,1938,RU29LYHP1214630700958,credit,USD,1147564.83,active,2025-12-31 19:39:36
2085,1319,RU80GZAI2863231026557,savings,USD,80234.3,active,2026-01-31 13:49:29
2086,1326,RU66JPIV4936673521608,savings,KZT,704538.36,active,2025-07-01 02:17:18
2087,1157,RU88HJBF8974093934964,debit,KZT,2593591.48,active,2026-01-18 03:42:45
2088,963,RU18PZZT3539562154262,debit,KZT,2981426.24,active,2026-03-25 16:06:35
2089,1516,RU24NOCQ8926701361916,credit,USD,1859148.49,blocked,2026-03-08 22:26:28
2090,323,RU54MOHF2177594144772,savings,KZT,874012.77,closed,2025-06-21 00:09:25
2091,1520,RU92AYIK3376979162762,credit,KZT,1825974.98,active,2026-02-22 16:25:45
2092,333,RU09ZIHS6063007982338,debit,USD,1021180.4,blocked,2025-12-22 01:31:24
2093,765,RU06SCPQ7356392118781,savings,EUR,1606042.6,active,2025-08-29 23:45:26
2094,59,RU46XMEM9877351059734,savings,KZT,3675019.25,active,2026-04-13 00:20:34
2095,835,RU26JYNQ5009479479293,debit,EUR,1885806.82,closed,2026-01-28 19:35:18
2096,1076,RU64UMYU1662908792968,debit,KZT,501476.12,active,2026-04-06 15:35:36
2097,457,RU54MHUZ6776396635273,debit,USD,4940969.35,active,2025-10-24 22:56:05
2098,952,RU39MAAZ7550408413838,savings,EUR,2202638.74,closed,2026-03-03 13:34:39
2099,1305,RU66SBDC7528207907798,debit,USD,2381741.1,active,2025-06-12 00:05:10
2100,662,RU09XXRV6182561664028,credit,EUR,1828548.05,closed,2026-01-07 19:25:33
2101,1468,RU04UAER0222446616517,debit,USD,2464515.74,closed,2025-07-08 10:43:01
2102,258,RU66WLRN6626570438833,debit,EUR,649908.25,active,2025-07-19 19:29:02
2103,1351,RU76YSFG8409912691764,debit,EUR,474851.16,blocked,2025-08-10 20:24:47
2104,1817,RU98SRLO7427359840705,credit,KZT,1249644.19,active,2025-07-03 22:02:04
2105,1496,RU16JOEB9264652967947,credit,USD,1643800.17,blocked,2026-01-07 18:43:17
2106,1210,RU71DQTC6680731001797,credit,EUR,2886258.38,active,2026-02-12 07:54:37
2107,1843,RU45PMMV0022003642382,debit,USD,2110682.74,active,2025-12-04 05:17:41
2108,1509,RU47EHKK2209412456212,debit,EUR,4530166.64,blocked,2025-12-24 14:44:21
2109,99,RU48XAFL4094113965452,debit,KZT,72594.33,active,2026-03-13 15:29:09
2110,1628,RU05KWKD7656983649509,debit,KZT,1984421.21,active,2025-12-01 09:25:24
2111,985,RU37UFNE8975720314306,savings,USD,939553.58,closed,2025-09-27 18:11:04
2112,926,RU88DJHZ2885899470990,debit,USD,3106941.49,closed,2025-10-11 01:00:32
2113,242,RU45NTSX8189237104490,credit,USD,3277647.06,closed,2026-04-17 00:25:36
2114,691,RU32PDVD3646890688785,savings,KZT,1277166.83,blocked,2026-02-17 00:49:21
2115,1125,RU77RAGT1277905387518,savings,EUR,483420.56,active,2026-02-13 15:22:27
2116,1064,RU79WTKG4297039773380,savings,KZT,3909989.39,blocked,2025-12-28 15:47:25
2117,53,RU72AICI3269441042320,credit,KZT,473823.02,blocked,2026-03-11 14:04:33
2118,228,RU86BWVR6586233487819,debit,EUR,3563764.08,active,2026-03-28 08:59:50
2119,712,RU75HJFC1474675732514,savings,USD,2181384.37,active,2026-03-25 21:54:40
2120,1991,RU22DKNC7312432197924,credit,KZT,1988392.94,closed,2025-07-07 21:34:59
2121,291,RU11PZWW6174035300568,credit,KZT,3879780.89,active,2026-02-02 01:05:12
2122,1525,RU02IDOE7340697541326,savings,EUR,3005080.56,active,2025-11-27 19:38:18
2123,1762,RU78GWWA1508922983092,credit,EUR,235929.11,closed,2025-09-11 01:23:20
2124,1105,RU54ECYH3704503860729,debit,EUR,4735870.34,closed,2025-06-26 23:26:36
2125,767,RU07JGBN2873451295197,debit,KZT,3402304.11,closed,2025-07-20 02:03:40
2126,1727,RU22VVER5586793160278,credit,KZT,2704567.01,closed,2025-10-04 21:18:06
2127,1758,RU69NGXW4876561280695,debit,USD,245512.0,blocked,2025-08-16 08:44:08
2128,799,RU78KZYF1109531615667,credit,USD,4468828.73,blocked,2025-08-26 05:42:44
2129,279,RU29WRVK9713411292881,credit,USD,2767.71,active,2026-01-23 07:24:20
2130,1139,RU82AIFG8524796554508,credit,USD,1044565.24,closed,2025-12-09 21:31:45
2131,1965,RU06KKIR8598069043987,debit,KZT,3776092.66,active,2025-06-18 01:25:23
2132,985,RU76QQRT9949844060269,debit,KZT,1956800.11,active,2025-12-30 03:08:01
2133,859,RU39YBSU5940521989902,savings,EUR,967663.12,active,2025-05-20 14:35:28
2134,464,RU25AZYP7730881530293,savings,KZT,4463299.86,active,2026-01-30 03:48:10
2135,1515,RU23GGMZ7705297925384,credit,EUR,760079.16,blocked,2025-06-17 12:31:53
2136,1377,RU75DWYE7913253325888,savings,USD,54834.41,active,2025-11-11 09:43:16
2137,638,RU98ZIYU0416274221211,credit,KZT,3858518.49,closed,2025-10-23 04:14:45
2138,476,RU32XYKJ4485024610168,credit,USD,1494812.25,active,2025-11-19 10:05:33
2139,1522,RU76CAPD3779730951460,credit,USD,769229.36,active,2026-03-29 02:58:28
2140,558,RU41OGPF0403240440121,debit,USD,4190049.25,active,2025-06-06 00:54:39
2141,1284,RU76ORKN3436145501290,savings,USD,2925307.89,blocked,2026-02-11 18:32:37
2142,597,RU11IHCF8686677564698,debit,EUR,516147.78,closed,2025-12-11 20:42:40
2143,1772,RU94YVGM3320948168531,savings,KZT,4346937.08,blocked,2026-03-14 03:52:58
2144,1437,RU59SSVT0870146187027,savings,USD,284205.95,active,2026-03-25 05:07:54
2145,1577,RU14WHTE4678314642508,savings,EUR,3662480.73,active,2025-12-27 20:53:41
2146,1041,RU45ZQXF3243969647732,savings,USD,3335225.44,active,2025-09-08 17:30:46
2147,171,RU23HPFI9292133240618,debit,KZT,3565765.0,blocked,2025-07-26 11:43:43
2148,1200,RU30MVTU4605692745056,savings,KZT,2955831.11,active,2025-06-02 14:13:00
2149,1600,RU80TLVQ2616913438125,credit,USD,2803793.13,closed,2025-09-16 04:06:24
2150,1243,RU73RBFK6219747604404,credit,EUR,1913553.54,closed,2025-06-04 01:56:08
2151,1210,RU37EIDJ2656261604643,credit,KZT,2878552.0,active,2026-02-13 22:28:14
2152,489,RU28AXAO2476605313978,savings,EUR,3363374.36,closed,2025-10-04 00:55:22
2153,1670,RU43GOJP6693777242427,savings,EUR,3721804.57,active,2025-12-30 12:29:25
2154,1615,RU97QJZW1287612826124,savings,USD,2867151.27,closed,2025-05-07 16:37:41
2155,1926,RU32WSTR7799948194068,savings,EUR,3722187.33,blocked,2026-01-08 01:21:27
2156,1860,RU32DFOL6104086732586,debit,KZT,2835083.06,active,2025-12-24 02:04:22
2157,1938,RU91QIQC0624716569386,savings,KZT,1462091.94,blocked,2026-02-28 15:23:38
2158,59,RU63KCFA5415280786477,credit,USD,4247300.99,active,2025-09-09 11:28:46
2159,1677,RU91ADNS6202336270653,credit,USD,1762539.87,active,2025-08-08 15:35:24
2160,914,RU56VRCG7895623543512,debit,USD,2291564.66,active,2026-02-15 17:09:49
2161,1626,RU17SAJL8963859524050,debit,KZT,2792830.35,closed,2025-12-30 23:39:38
2162,660,RU68BIKZ1066605880959,credit,USD,3766842.45,active,2026-03-17 06:32:53
2163,1024,RU23FUIG9815883225702,debit,USD,1759671.7,closed,2026-02-04 13:10:38
2164,1649,RU53DDNR6602892814989,debit,USD,4143586.87,active,2026-04-13 05:52:58
2165,1479,RU55MLNV9178154836115,debit,EUR,2030920.26,closed,2025-11-02 07:21:37
2166,1310,RU02HRHH6644934743034,debit,USD,1011543.44,blocked,2025-09-06 08:57:38
2167,691,RU37UENO8456611556816,savings,USD,3774099.46,active,2025-08-26 13:31:40
2168,33,RU89ATMJ0578766017829,debit,KZT,2909652.33,closed,2026-01-20 03:47:21
2169,1316,RU75MDJX7307480279727,credit,USD,3784096.12,closed,2025-07-01 07:24:44
2170,816,RU13GADS9699465217456,credit,EUR,380600.82,active,2025-05-28 09:06:11
2171,1458,RU53KRSW8843868443806,credit,EUR,2023780.81,active,2025-06-18 19:49:15
2172,1467,RU54QIDJ5795573815679,savings,EUR,1769644.46,active,2026-04-15 23:56:18
2173,789,RU26TPUE8156130232763,debit,EUR,4073050.86,active,2025-12-17 10:40:39
2174,1168,RU53TCMW9497397687659,debit,USD,4997195.02,blocked,2026-03-10 01:18:57
2175,84,RU20NJPD8175340961997,debit,EUR,775904.06,active,2025-05-03 10:52:26
2176,1013,RU59YULD1756344060210,debit,EUR,4916328.21,active,2026-03-29 02:02:48
2177,463,RU82SDMZ2696967278332,savings,EUR,4057815.1,active,2025-04-28 00:56:09
2178,608,RU68ZZFM3731968243698,debit,KZT,4287799.19,blocked,2026-03-14 15:16:08
2179,899,RU71CYEB0678972671569,savings,EUR,2756579.54,closed,2025-07-06 20:59:13
2180,845,RU95CUJX7012983945416,debit,EUR,2904897.17,closed,2026-04-03 07:34:46
2181,1848,RU97IMAP1500665285300,savings,EUR,1308199.91,active,2026-03-01 05:39:44
2182,1642,RU82IKLP8685922220065,savings,USD,1851772.28,active,2025-08-25 13:14:48
2183,1107,RU61XVTP7414420180342,savings,KZT,4790497.37,active,2025-08-26 03:18:03
2184,1762,RU49AWMX8721704668708,credit,KZT,3977989.83,closed,2025-06-12 05:21:44
2185,198,RU30DZPT6211671230465,credit,EUR,2379212.81,active,2025-06-02 22:03:59
2186,1654,RU69QHMZ5998016658136,credit,KZT,3600811.13,closed,2026-03-08 02:11:09
2187,459,RU86ZNWF2208610213050,savings,USD,2871721.51,active,2025-10-18 22:55:32
2188,1268,RU40SMHT9478348814608,savings,USD,2955723.58,active,2025-06-28 18:12:15
2189,46,RU84EIWO4079434441756,credit,USD,2795421.21,active,2026-04-06 03:02:16
2190,712,RU43NMCT6213239295019,savings,EUR,740252.73,active,2025-05-18 14:52:46
2191,1956,RU48PZMC0321658087267,credit,USD,2849198.38,active,2026-01-25 08:32:10
